stnid,lat,lon,elevation,name,wmo_id,element,first_year,last_year
ASN00092134,-41.1256,147.8617,115,moorina,NA,PRCP,2005,2023
ASN00093002,-42.3958,147.3042,400,jericho (bowsden),NA,PRCP,1934,2023
ASN00093002,-42.3958,147.3042,400,jericho (bowsden),NA,DAPR,1962,2023
ASN00093002,-42.3958,147.3042,400,jericho (bowsden),NA,DWPR,1962,2023
ASN00093002,-42.3958,147.3042,400,jericho (bowsden),NA,MDPR,1962,2023
ASN00093007,-42.2664,147.5281,335,york plains (handroyd),NA,PRCP,1916,2022
ASN00093008,-41.8647,147.3003,165,campbell town (greenhill),NA,PRCP,1932,2021
ASN00093014,-42.3006,147.3711,406,oatlands post office,NA,PRCP,1907,2023
ASN00093014,-42.3006,147.3711,406,oatlands post office,NA,DAPR,1948,2020
ASN00093014,-42.3006,147.3711,406,oatlands post office,NA,DWPR,1948,2020
ASN00093014,-42.3006,147.3711,406,oatlands post office,NA,MDPR,1948,2020
ASN00093016,-42.1764,147.3867,250,woodbury (warringa),NA,PRCP,1922,2022
ASN00093016,-42.1764,147.3867,250,woodbury (warringa),NA,DAPR,1930,2022
ASN00093016,-42.1764,147.3867,250,woodbury (warringa),NA,DWPR,1930,2022
ASN00093016,-42.1764,147.3867,250,woodbury (warringa),NA,MDPR,1930,2022
ASN00093023,-42.4031,147.3908,445,stonor,NA,PRCP,2001,2023
ASN00093033,-41.9347,147.4931,187,campbell town (elizabeth r),NA,PRCP,1964,2023
ASN00093033,-41.9347,147.4931,187,campbell town (elizabeth r),NA,DAPR,1964,2022
ASN00093033,-41.9347,147.4931,187,campbell town (elizabeth r),NA,DWPR,1964,2022
ASN00093033,-41.9347,147.4931,187,campbell town (elizabeth r),NA,MDPR,1964,2022
ASN00093035,-41.9736,147.2772,220,ross (rose villa),NA,PRCP,1970,2023
ASN00093040,-42.3075,147.1672,480,rotherwood,NA,PRCP,1972,2023
ASN00093040,-42.3075,147.1672,480,rotherwood,NA,DAPR,1972,2023
ASN00093040,-42.3075,147.1672,480,rotherwood,NA,DWPR,1972,2023
ASN00093040,-42.3075,147.1672,480,rotherwood,NA,MDPR,1972,2023
ASN00093042,-42.1636,147.3225,330,woodbury (warringa old tier ro,NA,PRCP,1972,2022
ASN00093042,-42.1636,147.3225,330,woodbury (warringa old tier ro,NA,DAPR,1973,2022
ASN00093042,-42.1636,147.3225,330,woodbury (warringa old tier ro,NA,DWPR,1973,2022
ASN00093042,-42.1636,147.3225,330,woodbury (warringa old tier ro,NA,MDPR,1973,2022
ASN00093044,-41.8172,147.5664,180,llewellyn (south esk river),NA,PRCP,1989,2023
ASN00093046,-42.305,147.5708,390,birralee creek,NA,PRCP,1999,2023
ASN00093049,-42.3696,147.4631,627.9,mount seymour,NA,PRCP,1989,2023
ASN00093051,-42.0317,147.4907,185,ross (macquarie river),NA,PRCP,1991,2023
ASN00093052,-42.163,147.5805,218,mount morriston (macquarie riv,NA,PRCP,1991,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,TMAX,1993,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,TMIN,1993,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,PRCP,1993,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,DAPR,2010,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,DATN,2012,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,DATX,2015,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,DWPR,2010,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,MDPR,2010,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,MDTN,2012,2023
ASN00093053,-42.025,147.4953,186,ross (the boulevards),94985,MDTX,2015,2023
ASN00093055,-41.8658,147.4494,202,campbell town (wanstead park),NA,PRCP,1995,2023
ASN00093055,-41.8658,147.4494,202,campbell town (wanstead park),NA,DAPR,1999,2022
ASN00093055,-41.8658,147.4494,202,campbell town (wanstead park),NA,DWPR,1999,2022
ASN00093055,-41.8658,147.4494,202,campbell town (wanstead park),NA,MDPR,1999,2022
ASN00093058,-42.2614,147.4319,375,york plains (inverell),NA,PRCP,2002,2023
ASN00093058,-42.2614,147.4319,375,york plains (inverell),NA,DAPR,2002,2022
ASN00093058,-42.2614,147.4319,375,york plains (inverell),NA,DWPR,2002,2022
ASN00093058,-42.2614,147.4319,375,york plains (inverell),NA,MDPR,2002,2022
ASN00093059,-41.9311,147.4256,177,fosterville,NA,PRCP,2005,2023
ASN00094001,-42.4158,147.1347,272,apsley (parki),NA,PRCP,1915,2023
ASN00094005,-42.7433,147.2372,9,bridgewater (treatment plant),NA,PRCP,1914,2023
ASN00094008,-42.8339,147.5033,4,hobart airport,94975,TMAX,1958,2022
ASN00094008,-42.8339,147.5033,4,hobart airport,94975,TMIN,1958,2022
ASN00094008,-42.8339,147.5033,4,hobart airport,94975,PRCP,1958,2022
ASN00094008,-42.8339,147.5033,4,hobart airport,94975,TAVG,1958,2023
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,TMAX,1957,2021
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,TMIN,1957,2021
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,PRCP,1880,2023
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,DAPR,1992,2020
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,DATN,1994,2021
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,DATX,1994,2021
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,DWPR,1992,2020
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,MDPR,1992,2020
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,MDTN,1994,2021
ASN00094010,-43.4892,147.1453,55,cape bruny lighthouse,94967,MDTX,1994,2021
ASN00094020,-43.3167,147.0075,17,dover,94961,TMAX,1989,2023
ASN00094020,-43.3167,147.0075,17,dover,94961,TMIN,1989,2023
ASN00094020,-43.3167,147.0075,17,dover,94961,PRCP,1924,2023
ASN00094022,-43.0431,147.4133,26,fort direction,NA,PRCP,1940,2023
ASN00094022,-43.0431,147.4133,26,fort direction,NA,DAPR,1954,2022
ASN00094022,-43.0431,147.4133,26,fort direction,NA,DWPR,1954,2022
ASN00094022,-43.0431,147.4133,26,fort direction,NA,MDPR,1954,2022
ASN00094025,-42.8494,147.2547,93,glenorchy (glenorchy reservoir,NA,PRCP,1950,2023
ASN00094025,-42.8494,147.2547,93,glenorchy (glenorchy reservoir,NA,DAPR,1952,2020
ASN00094025,-42.8494,147.2547,93,glenorchy (glenorchy reservoir,NA,DWPR,1952,2020
ASN00094025,-42.8494,147.2547,93,glenorchy (glenorchy reservoir,NA,MDPR,1952,2020
ASN00094027,-43.4144,146.8731,35,hastings chalet,NA,PRCP,1945,2022
ASN00094027,-43.4144,146.8731,35,hastings chalet,NA,DAPR,1962,2021
ASN00094027,-43.4144,146.8731,35,hastings chalet,NA,DWPR,1962,2021
ASN00094027,-43.4144,146.8731,35,hastings chalet,NA,MDPR,1962,2021
ASN00094029,-42.8897,147.3278,50.5,hobart (ellerslie road),94970,TMAX,1882,2023
ASN00094029,-42.8897,147.3278,50.5,hobart (ellerslie road),94970,TMIN,1882,2023
ASN00094029,-42.8897,147.3278,50.5,hobart (ellerslie road),94970,PRCP,1893,2023
ASN00094030,-42.8667,147.3322,27,hobart botanical gardens,NA,PRCP,1885,2023
ASN00094030,-42.8667,147.3322,27,hobart botanical gardens,NA,DAPR,1946,2022
ASN00094030,-42.8667,147.3322,27,hobart botanical gardens,NA,DWPR,1946,2022
ASN00094030,-42.8667,147.3322,27,hobart botanical gardens,NA,MDPR,1946,2022
ASN00094031,-42.9078,147.2931,167,hobart (waterworks reserve),NA,DAPR,1971,2021
ASN00094031,-42.9078,147.2931,167,hobart (waterworks reserve),NA,DWPR,1971,2021
ASN00094031,-42.9078,147.2931,167,hobart (waterworks reserve),NA,MDPR,1971,2021
ASN00094039,-43.3583,147.2342,22,lunawanna,NA,PRCP,1907,2023
ASN00094039,-43.3583,147.2342,22,lunawanna,NA,DAPR,1924,2023
ASN00094039,-43.3583,147.2342,22,lunawanna,NA,DWPR,1924,2023
ASN00094039,-43.3583,147.2342,22,lunawanna,NA,MDPR,1924,2023
ASN00094040,-43.1983,147.0658,26,lymington (fattys lane),NA,PRCP,1920,2023
ASN00094040,-43.1983,147.0658,26,lymington (fattys lane),NA,DAPR,1948,2022
ASN00094040,-43.1983,147.0658,26,lymington (fattys lane),NA,DWPR,1948,2022
ASN00094040,-43.1983,147.0658,26,lymington (fattys lane),NA,MDPR,1948,2022
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,TMAX,1957,2023
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,TMIN,1957,2023
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,PRCP,1891,2023
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,DAPR,1900,2020
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,DATN,1996,2020
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,DATX,2008,2020
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,MDPR,1900,2020
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,MDTN,1996,2020
ASN00094041,-43.6578,146.2711,146.5,maatsuyker island lighthouse,94962,MDTX,2008,2020
ASN00094043,-43.2319,147.2547,25,middleton post office,NA,PRCP,1910,2023
ASN00094043,-43.2319,147.2547,25,middleton post office,NA,DAPR,1910,2022
ASN00094043,-43.2319,147.2547,25,middleton post office,NA,DWPR,1910,2022
ASN00094043,-43.2319,147.2547,25,middleton post office,NA,MDPR,1910,2022
ASN00094048,-42.9981,147.4056,35,opossum bay,NA,PRCP,1925,2023
ASN00094055,-42.7631,147.3961,40,richmond (brookbank),NA,PRCP,1916,2022
ASN00094055,-42.7631,147.3961,40,richmond (brookbank),NA,DAPR,1971,2022
ASN00094055,-42.7631,147.3961,40,richmond (brookbank),NA,DWPR,1971,2022
ASN00094055,-42.7631,147.3961,40,richmond (brookbank),NA,MDPR,1971,2022
ASN00094061,-42.9264,147.5203,3,sandford (maydena),NA,PRCP,1893,2023
ASN00094061,-42.9264,147.5203,3,sandford (maydena),NA,DAPR,1929,2023
ASN00094061,-42.9264,147.5203,3,sandford (maydena),NA,DWPR,1929,2023
ASN00094061,-42.9264,147.5203,3,sandford (maydena),NA,MDPR,1929,2023
ASN00094064,-42.7619,147.6197,104,wattle hill,NA,PRCP,1933,2023
ASN00094064,-42.7619,147.6197,104,wattle hill,NA,DAPR,1934,2022
ASN00094064,-42.7619,147.6197,104,wattle hill,NA,DWPR,1934,2022
ASN00094064,-42.7619,147.6197,104,wattle hill,NA,MDPR,1934,2022
ASN00094066,-42.9319,147.2464,720,mount wellington (the springs),NA,PRCP,1891,2020
ASN00094066,-42.9319,147.2464,720,mount wellington (the springs),NA,DAPR,1921,2021
ASN00094066,-42.9319,147.2464,720,mount wellington (the springs),NA,DWPR,1921,2021
ASN00094066,-42.9319,147.2464,720,mount wellington (the springs),NA,MDPR,1921,2021
ASN00094068,-43.1547,147.2386,3,woodbridge,NA,PRCP,1927,2023
ASN00094070,-43.3181,147.2467,6,alonnah area school,NA,PRCP,1953,2022
ASN00094071,-43.0153,147.9117,12,eaglehawk neck (jetty road),NA,PRCP,1888,2023
ASN00094071,-43.0153,147.9117,12,eaglehawk neck (jetty road),NA,DAPR,1917,2022
ASN00094071,-43.0153,147.9117,12,eaglehawk neck (jetty road),NA,DWPR,1917,2022
ASN00094071,-43.0153,147.9117,12,eaglehawk neck (jetty road),NA,MDPR,1917,2022
ASN00094082,-42.8569,147.4386,295,mount rumney (mount rumney roa,NA,PRCP,1958,2023
ASN00094082,-42.8569,147.4386,295,mount rumney (mount rumney roa,NA,DAPR,1959,2022
ASN00094082,-42.8569,147.4386,295,mount rumney (mount rumney roa,NA,DWPR,1959,2022
ASN00094082,-42.8569,147.4386,295,mount rumney (mount rumney roa,NA,MDPR,1959,2022
ASN00094083,-42.9,147.2686,275,hobart (strickland reserve),NA,DAPR,1961,2021
ASN00094083,-42.9,147.2686,275,hobart (strickland reserve),NA,DWPR,1961,2021
ASN00094083,-42.9,147.2686,275,hobart (strickland reserve),NA,MDPR,1961,2021
ASN00094085,-43.0914,147.2019,380,snug plains (cataract falls),NA,PRCP,1961,2023
ASN00094085,-43.0914,147.2019,380,snug plains (cataract falls),NA,DAPR,1971,2021
ASN00094085,-43.0914,147.2019,380,snug plains (cataract falls),NA,DWPR,1971,2021
ASN00094085,-43.0914,147.2019,380,snug plains (cataract falls),NA,MDPR,1971,2021
ASN00094087,-42.8967,147.235,1260.5,mount wellington,95979,TMAX,1961,2023
ASN00094087,-42.8967,147.235,1260.5,mount wellington,95979,TMIN,1961,2023
ASN00094087,-42.8967,147.235,1260.5,mount wellington,95979,PRCP,1961,2023
ASN00094091,-42.8586,147.4953,7,seven mile beach (royal hobart,NA,PRCP,1961,2021
ASN00094097,-42.5436,147.5664,350,levendale,NA,PRCP,1915,2023
ASN00094097,-42.5436,147.5664,350,levendale,NA,DAPR,1923,2023
ASN00094097,-42.5436,147.5664,350,levendale,NA,DWPR,1923,2023
ASN00094097,-42.5436,147.5664,350,levendale,NA,MDPR,1923,2023
ASN00094111,-42.9519,147.3496,20,taroona (taroona crescent),NA,PRCP,1961,2023
ASN00094111,-42.9519,147.3496,20,taroona (taroona crescent),NA,DAPR,1965,2023
ASN00094111,-42.9519,147.3496,20,taroona (taroona crescent),NA,DWPR,1965,2023
ASN00094111,-42.9519,147.3496,20,taroona (taroona crescent),NA,MDPR,1965,2023
ASN00094125,-43.0239,147.255,24,margate (sunnyside),NA,PRCP,1968,2023
ASN00094125,-43.0239,147.255,24,margate (sunnyside),NA,DAPR,1971,2023
ASN00094125,-43.0239,147.255,24,margate (sunnyside),NA,DWPR,1971,2022
ASN00094125,-43.0239,147.255,24,margate (sunnyside),NA,MDPR,1971,2023
ASN00094130,-42.7469,147.5511,30,orielton (east orielton road),NA,PRCP,1969,2023
ASN00094130,-42.7469,147.5511,30,orielton (east orielton road),NA,DAPR,1971,2020
ASN00094130,-42.7469,147.5511,30,orielton (east orielton road),NA,DWPR,1971,2020
ASN00094130,-42.7469,147.5511,30,orielton (east orielton road),NA,MDPR,1971,2020
ASN00094140,-42.4422,147.2264,275,melton mowbray (lovely banks),NA,PRCP,1904,2022
ASN00094140,-42.4422,147.2264,275,melton mowbray (lovely banks),NA,DAPR,1926,2021
ASN00094140,-42.4422,147.2264,275,melton mowbray (lovely banks),NA,DWPR,1926,2021
ASN00094140,-42.4422,147.2264,275,melton mowbray (lovely banks),NA,MDPR,1926,2021
ASN00094143,-42.5272,147.1236,149,mauriceton (jordan river),NA,PRCP,1945,2023
ASN00094151,-42.9742,147.1692,355,longley (telopea),NA,PRCP,1975,2023
ASN00094151,-42.9742,147.1692,355,longley (telopea),NA,DAPR,1978,2022
ASN00094151,-42.9742,147.1692,355,longley (telopea),NA,DWPR,1978,2022
ASN00094151,-42.9742,147.1692,355,longley (telopea),NA,MDPR,1978,2022
ASN00094155,-43.2397,148.0025,240,tasman island,95986,TMAX,2001,2023
ASN00094155,-43.2397,148.0025,240,tasman island,95986,TMIN,2001,2023
ASN00094155,-43.2397,148.0025,240,tasman island,95986,PRCP,2001,2023
ASN00094161,-42.9683,147.5081,10,clifton beach (clifton beach r,NA,PRCP,1982,2020
ASN00094161,-42.9683,147.5081,10,clifton beach (clifton beach r,NA,DAPR,1983,2020
ASN00094161,-42.9683,147.5081,10,clifton beach (clifton beach r,NA,DWPR,1983,2020
ASN00094161,-42.9683,147.5081,10,clifton beach (clifton beach r,NA,MDPR,1983,2020
ASN00094169,-43.0433,147.8667,16,taranna (parks & wildlife),NA,PRCP,1979,2023
ASN00094169,-43.0433,147.8667,16,taranna (parks & wildlife),NA,DAPR,1982,2022
ASN00094169,-43.0433,147.8667,16,taranna (parks & wildlife),NA,DWPR,1982,2022
ASN00094169,-43.0433,147.8667,16,taranna (parks & wildlife),NA,MDPR,1982,2022
ASN00094172,-42.6531,147.3589,345,tea tree (the point),NA,PRCP,1986,2023
ASN00094172,-42.6531,147.3589,345,tea tree (the point),NA,DAPR,1991,2020
ASN00094172,-42.6531,147.3589,345,tea tree (the point),NA,DWPR,1991,2020
ASN00094172,-42.6531,147.3589,345,tea tree (the point),NA,MDPR,1991,2020
ASN00094175,-42.9725,147.0342,125,lucaston (bakers creek road),NA,PRCP,1978,2023
ASN00094175,-42.9725,147.0342,125,lucaston (bakers creek road),NA,DAPR,1978,2023
ASN00094175,-42.9725,147.0342,125,lucaston (bakers creek road),NA,DWPR,1978,2023
ASN00094175,-42.9725,147.0342,125,lucaston (bakers creek road),NA,MDPR,1978,2023
ASN00094177,-42.7572,147.3817,85,richmond (strathayr),99974,PRCP,1988,2023
ASN00094177,-42.7572,147.3817,85,richmond (strathayr),99974,DAPR,1988,2023
ASN00094177,-42.7572,147.3817,85,richmond (strathayr),99974,DWPR,1988,2023
ASN00094177,-42.7572,147.3817,85,richmond (strathayr),99974,MDPR,1988,2023
ASN00094179,-43,146.928,20.7,judbury (huon river),NA,PRCP,1990,2023
ASN00094182,-42.5572,147.4033,150,below craigbourne dam (coal ri,NA,PRCP,1991,2023
ASN00094183,-42.7322,147.4397,20,richmond (coal river),NA,PRCP,1996,2020
ASN00094185,-43.0336,147.2128,167,nierinna (cuthberts road),NA,PRCP,1992,2023
ASN00094191,-43.2006,146.7683,831,hartz mountain (keoghs pimple),94977,TMAX,1996,2023
ASN00094191,-43.2006,146.7683,831,hartz mountain (keoghs pimple),94977,TMIN,1996,2023
ASN00094191,-43.2006,146.7683,831,hartz mountain (keoghs pimple),94977,PRCP,1996,2023
ASN00094192,-43.4086,146.9567,120,southport (huon highway),NA,PRCP,1994,2023
ASN00094192,-43.4086,146.9567,120,southport (huon highway),NA,DAPR,1994,2022
ASN00094192,-43.4086,146.9567,120,southport (huon highway),NA,DWPR,1994,2022
ASN00094192,-43.4086,146.9567,120,southport (huon highway),NA,MDPR,1994,2022
ASN00094195,-42.4544,147.4614,461.5,tunnack fire station,94960,TMAX,1997,2023
ASN00094195,-42.4544,147.4614,461.5,tunnack fire station,94960,TMIN,1997,2023
ASN00094195,-42.4544,147.4614,461.5,tunnack fire station,94960,PRCP,1997,2023
ASN00094196,-42.9142,147.2739,280,hobart (turnip fields),NA,PRCP,1995,2023
ASN00094196,-42.9142,147.2739,280,hobart (turnip fields),NA,DAPR,1996,2023
ASN00094196,-42.9142,147.2739,280,hobart (turnip fields),NA,DWPR,1996,2023
ASN00094196,-42.9142,147.2739,280,hobart (turnip fields),NA,MDPR,1996,2023
ASN00094198,-43.4886,147.1444,59.7,cape bruny (cape bruny),95967,TMAX,1997,2023
ASN00094198,-43.4886,147.1444,59.7,cape bruny (cape bruny),95967,TMIN,1997,2023
ASN00094198,-43.4886,147.1444,59.7,cape bruny (cape bruny),95967,PRCP,1997,2023
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,TMAX,1997,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,TMIN,1997,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,PRCP,1996,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,DAPR,2017,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,DATN,1998,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,DATX,1998,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,DWPR,2017,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,MDPR,2017,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,MDTN,1998,2021
ASN00094201,-42.4928,147.1981,238,melton mowbray (north stockman,94971,MDTX,1998,2021
ASN00094204,-42.6525,147.3578,335,tea tree point,NA,PRCP,1998,2023
ASN00094207,-42.4794,147.6072,338,woodsdale (stalworth),NA,PRCP,1997,2020
ASN00094212,-42.6867,147.4258,45,campania (kincora),95972,TMAX,2000,2023
ASN00094212,-42.6867,147.4258,45,campania (kincora),95972,TMIN,2000,2023
ASN00094212,-42.6867,147.4258,45,campania (kincora),95972,PRCP,2000,2023
ASN00094213,-43.1456,147.9617,25,fortescue bay,NA,PRCP,1999,2023
ASN00094213,-43.1456,147.9617,25,fortescue bay,NA,DAPR,1999,2022
ASN00094213,-43.1456,147.9617,25,fortescue bay,NA,DWPR,1999,2022
ASN00094213,-43.1456,147.9617,25,fortescue bay,NA,MDPR,1999,2022
ASN00094214,-42.7033,147.1261,462,mount dromedary,NA,PRCP,1999,2023
ASN00094214,-42.7033,147.1261,462,mount dromedary,NA,DAPR,1999,2022
ASN00094214,-42.7033,147.1261,462,mount dromedary,NA,DWPR,1999,2022
ASN00094214,-42.7033,147.1261,462,mount dromedary,NA,MDPR,1999,2022
ASN00094219,-43.1547,147.0539,120,cygnet (synotts road),NA,PRCP,2001,2023
ASN00094219,-43.1547,147.0539,120,cygnet (synotts road),NA,DAPR,2001,2022
ASN00094219,-43.1547,147.0539,120,cygnet (synotts road),NA,DWPR,2001,2022
ASN00094219,-43.1547,147.0539,120,cygnet (synotts road),NA,MDPR,2001,2022
ASN00094220,-42.9858,147.0742,65,grove (research station),95977,TMAX,2004,2023
ASN00094220,-42.9858,147.0742,65,grove (research station),95977,TMIN,2004,2023
ASN00094220,-42.9858,147.0742,65,grove (research station),95977,PRCP,2004,2023
ASN00094221,-42.8514,147.6211,5,dodges ferry,NA,PRCP,2002,2022
ASN00094221,-42.8514,147.6211,5,dodges ferry,NA,DAPR,2002,2022
ASN00094221,-42.8514,147.6211,5,dodges ferry,NA,DWPR,2002,2022
ASN00094221,-42.8514,147.6211,5,dodges ferry,NA,MDPR,2002,2022
ASN00094222,-42.9742,147.295,54,kingston (greenhill drive),NA,PRCP,2002,2023
ASN00094222,-42.9742,147.295,54,kingston (greenhill drive),NA,DAPR,2002,2022
ASN00094222,-42.9742,147.295,54,kingston (greenhill drive),NA,MDPR,2002,2022
ASN00094223,-42.97,147.3303,138,bonnet hill,NA,PRCP,2002,2023
ASN00094223,-42.97,147.3303,138,bonnet hill,NA,DAPR,2003,2022
ASN00094223,-42.97,147.3303,138,bonnet hill,NA,DWPR,2003,2022
ASN00094223,-42.97,147.3303,138,bonnet hill,NA,MDPR,2003,2022
ASN00094231,-42.9639,147.2022,237,longley (river bend road),NA,PRCP,2005,2023
ASN00094231,-42.9639,147.2022,237,longley (river bend road),NA,DAPR,2005,2023
ASN00094231,-42.9639,147.2022,237,longley (river bend road),NA,DWPR,2005,2023
ASN00094231,-42.9639,147.2022,237,longley (river bend road),NA,MDPR,2005,2023
ASN00094232,-42.8367,147.1931,327,collinsvale,NA,PRCP,2005,2023
ASN00094232,-42.8367,147.1931,327,collinsvale,NA,DAPR,2007,2023
ASN00094232,-42.8367,147.1931,327,collinsvale,NA,DWPR,2007,2023
ASN00094232,-42.8367,147.1931,327,collinsvale,NA,MDPR,2007,2023
ASN00094233,-42.6933,147.2617,52,brighton,NA,PRCP,2005,2023
ASN00094233,-42.6933,147.2617,52,brighton,NA,DAPR,2006,2021
ASN00094233,-42.6933,147.2617,52,brighton,NA,DWPR,2006,2021
ASN00094233,-42.6933,147.2617,52,brighton,NA,MDPR,2006,2021
ASN00094236,-43.3692,147.3442,3,adventure bay (bligh museum),NA,PRCP,2005,2023
ASN00094236,-43.3692,147.3442,3,adventure bay (bligh museum),NA,DAPR,2005,2022
ASN00094236,-43.3692,147.3442,3,adventure bay (bligh museum),NA,DWPR,2005,2022
ASN00094236,-43.3692,147.3442,3,adventure bay (bligh museum),NA,MDPR,2005,2022
ASN00094237,-42.9372,147.1378,170,mountain river,NA,PRCP,2005,2023
ASN00094237,-42.9372,147.1378,170,mountain river,NA,DAPR,2006,2022
ASN00094237,-42.9372,147.1378,170,mountain river,NA,DWPR,2006,2022
