"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-29,2024,2,29,60,7.3,24,7.3,24,1011.2,24,885.6,24,NA,0,6.4,24,10.8,NA,14.1,NA,6.2,"*",5.59,"G",NA,0,1,0,0,0,0,1,1,100
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-01,2024,3,1,61,6.1,23,6.1,23,1010.3,23,884.2,23,NA,0,10.3,23,14.4,NA,9.1,NA,2.9,"*",17.78,"G",NA,0,1,0,0,0,0,0.9,0.9,100
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-02,2024,3,2,62,4.4,24,3.7,24,1012.5,24,886,24,NA,0,9.8,24,19,NA,7.2,NA,2.8,NA,11.94,"G",NA,0,1,0,0,0,0,0.8,0.8,95.2
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-03,2024,3,3,63,1.5,24,1,24,1016.7,24,889.8,24,NA,0,15.1,24,18.5,NA,6.3,NA,-0.2,"*",4.32,"G",NA,0,1,0,0,0,0,0.7,0.7,96.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-04,2024,3,4,64,7.6,24,3.8,24,1022.1,24,894.4,24,NA,0,6.1,24,10.3,NA,12.3,NA,-0.3,NA,0,"G",NA,0,0,0,0,0,0,0.8,1,76.9
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-05,2024,3,5,65,10.6,24,6.4,24,1017.2,24,890.1,24,NA,0,6.4,24,8.2,NA,15.8,NA,4.2,NA,0,"G",NA,0,0,0,0,0,0,1,1.3,75.2
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-06,2024,3,6,66,7.3,24,6.6,24,1019.2,24,891.9,24,NA,0,6.9,24,10.8,NA,13.1,NA,4,"*",0,"G",NA,0,0,0,0,0,0,1,1,95.3
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-07,2024,3,7,67,10.9,23,7.3,23,1026.5,23,898.3,23,NA,0,5.2,23,10.3,NA,15.1,NA,3.4,NA,0.25,"G",NA,0,1,0,0,0,0,1,1.3,78.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-08,2024,3,8,68,13.3,24,10,24,1024.1,24,896.2,24,NA,0,8.4,24,16.5,NA,19.6,NA,8.3,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.5,80.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-09,2024,3,9,69,18.3,24,11.7,24,1020.7,24,893.2,24,NA,0,9.3,24,14.9,NA,22.1,NA,9.6,NA,0,"G",NA,0,0,0,0,0,0,1.4,2.1,65.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-10,2024,3,10,70,16.3,24,14.3,24,1026,24,897.9,24,NA,0,6,24,9.3,NA,18.5,NA,14.9,"*",5.33,"G",NA,0,1,0,0,0,0,1.6,1.8,88
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-11,2024,3,11,71,14.6,24,10.7,24,1018.1,24,891,24,NA,0,8.4,24,14.9,NA,21.9,NA,5.9,"*",3.56,"G",NA,0,1,0,0,0,0,1.3,1.7,77.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-12,2024,3,12,72,8.3,23,7,23,1018.8,23,891.6,23,NA,0,6.7,23,11.8,NA,16,NA,5.8,NA,1.52,"G",NA,0,0,0,0,0,0,1,1.1,91.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-13,2024,3,13,73,7.3,24,6.4,24,1016.4,24,889.5,24,NA,0,4.9,24,8.2,NA,13.6,NA,2.6,"*",0.51,"G",NA,0,0,0,0,0,0,1,1,94
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-14,2024,3,14,74,8.2,23,5.3,22,1020.2,23,892.8,23,NA,0,5.7,23,10.3,NA,10.8,NA,2.4,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.1,81.9
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-15,2024,3,15,75,9.4,24,6,24,1024.3,24,896.4,24,NA,0,2.8,24,5.7,NA,13,NA,4.8,NA,0.25,"G",NA,0,0,0,0,0,0,0.9,1.2,79.3
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-16,2024,3,16,76,10.4,24,7.3,24,1019.5,24,892.2,24,NA,0,5.9,24,10.3,NA,16.6,NA,7.1,NA,0,"G",NA,0,0,0,0,0,0,1,1.3,81.1
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-03-17,2024,3,17,77,12.7,24,8.6,24,1018,24,890.8,24,NA,0,7.2,24,12.9,NA,17.6,NA,7.2,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.5,76.1
