"lat","lon","year","eventDate","scientificName"
-16.18209,145.288523,2024,2024-02-22 19:35:43,"Crocodylus porosus"
-16.18209,145.288523,2024,2024-08-21 11:53:12,"Crocodylus porosus"
-16.165168,145.494323,2024,2024-06-11 19:42:02,"Crocodylus porosus"
-16.143144,145.44086,2024,2024-04-16 17:00:00,"Crocodylus porosus"
-16.133249,145.451997,2024,2024-07-09 16:22:20,"Crocodylus porosus"
-16.128048,145.4465,2024,2024-06-20 17:25:00,"Crocodylus porosus"
-16.123764,145.453218,2024,2024-10-31 11:19:00,"Crocodylus porosus"
-16.123018,145.458986,2024,2024-04-17 16:00:00,"Crocodylus porosus"
-16.112205,145.43015,2024,2024-06-20 17:28:00,"Crocodylus porosus"
-16.100882,145.463229,2024,2024-07-05 12:00:47,"Crocodylus porosus"
-16.1008,145.464363,2024,2024-07-23 15:18:13,"Crocodylus porosus"
-16.100235,145.463961,2024,2024-09-27 15:16:14,"Crocodylus porosus"
-16.1,123.6,2024,2024-01-28 07:35:00,"Crocodylus porosus"
-16.1,128.8,2024,2024-06-22 09:16:19,"Crocodylus johnstoni"
-16.1,128.7,2024,2024-06-13 15:33:00,"Crocodylus johnstoni"
-16.1,124.6,2024,2024-06-21 16:00:00,"Crocodylus porosus"
-16.1,128.6,2024,2024-03-28 16:54:00,"Crocodylus johnstoni"
-16.1,124.6,2024,2024-06-21 16:00:00,"Crocodylus porosus"
-16.1,124.6,2024,2024-06-21 16:00:00,"Crocodylus porosus"
-16.1,128.7,2024,2024-10-06 09:47:01,"Crocodylus johnstoni"
-16.099914,145.464263,2024,2024-06-21 14:13:01,"Crocodylus porosus"
-16.099906,145.463479,2024,2024-07-05 17:17:00,"Crocodylus porosus"
-16.099821,145.464689,2024,2024-10-07 05:23:04,"Crocodylus porosus"
-16.081137,145.558667,2024,2024-06-27 16:30:00,"Crocodylus porosus"
-16.041296,145.409888,2024,2024-07-12 15:37:01,"Crocodylus porosus"
-16.025514,145.488476,2024,2024-06-26 16:28:45,"Crocodylus porosus"
-16,128.6,2024,2024-06-04 15:32:55,"Crocodylus johnstoni"
-16,128.7,2024,2024-09-16 05:22:59,"Crocodylus johnstoni"
-16,128.6,2024,2024-07-11 09:07:46,"Crocodylus johnstoni"
-16,124.6,2024,2024-08-03 09:37:00,"Crocodylus porosus"
-16,128.7,2024,2024-09-16 04:21:10,"Crocodylus johnstoni"
-16,128.7,2024,2024-10-05 16:08:45,"Crocodylus johnstoni"
-15.949742,145.336583,2024,2024-07-25 14:53:00,"Crocodylus porosus"
-15.92626,145.356259,2024,2024-08-01 12:20:00,"Crocodylus porosus"
-15.894428,144.795113,2024,2024-12-07 20:04:17,"Crocodylus porosus"
-15.7,128.2,2024,2024-06-28 10:17:16,"Crocodylus porosus"
-15.7,128.7,2024,2024-11-28 23:39:00,"Crocodylus johnstoni"
